units,layers,activation,optimizer,lr,dropout,l2_strength,trial_id,status,val_auc,val_precision,val_recall,val_accuracy,val_loss
16,1,elu,adam,0.0003,0.30000000000000004,0.0001,1430,COMPLETED,0.8810175657272339,0.6944444179534912,0.5,0.8922693133354187,0.27689695358276367
32,2,elu,adam,0.001,0.4,1e-05,0937,COMPLETED,0.8810029029846191,0.7053571343421936,0.5266666412353516,0.8962593674659729,0.27623042464256287
128,4,relu,rmsprop,0.0003,0.1,1e-06,0181,COMPLETED,0.8810019493103027,0.7048457860946655,0.5333333611488342,0.8967580795288086,0.2723637521266937
16,2,relu,adam,0.001,0.30000000000000004,0.001,1144,COMPLETED,0.8809961080551147,0.7242990732192993,0.5166666507720947,0.8982543349266052,0.29286548495292664
48,2,tanh,adam,0.001,0.30000000000000004,0.0001,1496,COMPLETED,0.8809794783592224,0.7263681888580322,0.4866666793823242,0.8957605957984924,0.2792515158653259
240,4,tanh,adam,0.0003,0.30000000000000004,0.0001,0330,COMPLETED,0.8809667229652405,0.7251184582710266,0.5099999904632568,0.8977556228637695,0.3309085965156555
144,1,elu,adam,0.0003,0.1,0.0,1738,COMPLETED,0.8809511065483093,0.7224880456924438,0.503333330154419,0.8967580795288086,0.27808356285095215
192,2,tanh,adam,0.0003,0.2,0.0,0229,COMPLETED,0.8809365034103394,0.7305936217308044,0.5333333611488342,0.9007481336593628,0.27644920349121094
192,3,elu,adam,0.0003,0.30000000000000004,1e-06,0812,COMPLETED,0.8809267282485962,0.719298243522644,0.54666668176651,0.9002493619918823,0.2727636396884918
224,4,relu,adam,0.0003,0.2,0.001,0196,COMPLETED,0.880905270576477,0.7088607549667358,0.5600000023841858,0.8997506499290466,0.3533194065093994
48,2,tanh,adam,0.001,0.1,0.001,0380,COMPLETED,0.8809041976928711,0.7373272180557251,0.5333333611488342,0.901745617389679,0.28321024775505066
64,3,tanh,rmsprop,0.001,0.1,0.0,0016,COMPLETED,0.8808866143226624,0.725806474685669,0.44999998807907104,0.8922693133354187,0.27308693528175354
32,3,tanh,adam,0.0003,0.2,1e-05,0752,COMPLETED,0.8808807134628296,0.7008547186851501,0.54666668176651,0.8972568511962891,0.27287790179252625
32,4,tanh,adam,0.0003,0.30000000000000004,0.0001,0369,COMPLETED,0.8808690309524536,0.6972111463546753,0.5833333134651184,0.8997506499290466,0.2797533869743347
240,1,tanh,rmsprop,0.001,0.2,0.0001,1399,COMPLETED,0.8808680772781372,0.7224880456924438,0.503333330154419,0.8967580795288086,0.2915709316730499
160,3,relu,adam,0.001,0.30000000000000004,1e-05,0525,COMPLETED,0.8808680176734924,0.7068272829055786,0.5866666436195374,0.901745617389679,0.28374603390693665
256,1,tanh,adam,0.001,0.0,0.0001,1992,COMPLETED,0.8808670043945312,0.7198067903518677,0.49666666984558105,0.8957605957984924,0.29764804244041443
80,3,elu,adam,0.001,0.30000000000000004,1e-06,0554,COMPLETED,0.8808553218841553,0.7155172228813171,0.5533333420753479,0.9002493619918823,0.27606138586997986
192,2,tanh,rmsprop,0.0003,0.30000000000000004,1e-05,1771,COMPLETED,0.8808543682098389,0.7142857313156128,0.44999998807907104,0.8907730579376221,0.27871766686439514
176,3,elu,adam,0.001,0.4,1e-06,0813,COMPLETED,0.8808533549308777,0.7342342138290405,0.5433333516120911,0.9022443890571594,0.26812678575515747
112,4,tanh,rmsprop,0.001,0.4,1e-06,0456,COMPLETED,0.8808386325836182,0.6977777481079102,0.5233333110809326,0.8947631120681763,0.27739453315734863
160,2,tanh,rmsprop,0.001,0.4,0.0,0599,COMPLETED,0.8808192014694214,0.7230769395828247,0.4699999988079071,0.8937655687332153,0.27281612157821655
224,1,tanh,rmsprop,0.003,0.4,1e-06,1352,COMPLETED,0.880805492401123,0.7382199168205261,0.4699999988079071,0.8957605957984924,0.2724141478538513
144,2,tanh,rmsprop,0.001,0.30000000000000004,1e-05,0519,COMPLETED,0.8807995915412903,0.7323232293128967,0.4833333194255829,0.8962593674659729,0.2754582166671753
160,2,tanh,rmsprop,0.0003,0.4,0.0,0843,COMPLETED,0.8807966709136963,0.7035176157951355,0.46666666865348816,0.8907730579376221,0.2749897539615631
208,2,tanh,adam,0.0003,0.30000000000000004,1e-06,0261,COMPLETED,0.8807957172393799,0.7298578023910522,0.5133333206176758,0.8987531065940857,0.2758180797100067
144,4,elu,adam,0.001,0.4,0.0001,1303,COMPLETED,0.8807908296585083,0.723809540271759,0.5066666603088379,0.8972568511962891,0.30269208550453186
160,1,elu,rmsprop,0.001,0.30000000000000004,1e-06,0461,COMPLETED,0.8807839155197144,0.7196261882781982,0.5133333206176758,0.8972568511962891,0.2725500762462616
256,2,tanh,rmsprop,0.001,0.30000000000000004,1e-05,1466,COMPLETED,0.8807624578475952,0.7528735399246216,0.43666666746139526,0.8942643404006958,0.27915385365486145
160,2,tanh,adam,0.001,0.2,0.0001,0113,COMPLETED,0.8807595372200012,0.7285714149475098,0.5099999904632568,0.8982543349266052,0.29430773854255676
224,3,relu,adam,0.0003,0.1,1e-06,1325,COMPLETED,0.8807517290115356,0.7142857313156128,0.5666666626930237,0.9012469053268433,0.2759205400943756
80,2,tanh,adam,0.001,0.30000000000000004,0.0,0511,COMPLETED,0.8807429075241089,0.7216981053352356,0.5099999904632568,0.8972568511962891,0.27297329902648926
256,1,tanh,rmsprop,0.001,0.30000000000000004,0.0001,1068,COMPLETED,0.8807389736175537,0.7081339955329895,0.4933333396911621,0.8937655687332153,0.2905333340167999
192,1,tanh,adam,0.001,0.1,0.001,0280,COMPLETED,0.8807321190834045,0.7416267991065979,0.5166666507720947,0.9007481336593628,0.28362366557121277
64,2,tanh,rmsprop,0.003,0.2,0.0,1951,COMPLETED,0.8807253837585449,0.7457627058029175,0.4399999976158142,0.8937655687332153,0.27442193031311035
208,1,tanh,adam,0.0003,0.2,1e-06,1965,COMPLETED,0.8807214498519897,0.7190476059913635,0.503333330154419,0.8962593674659729,0.2788046896457672
32,2,tanh,rmsprop,0.01,0.2,1e-05,0585,COMPLETED,0.880721390247345,0.700440526008606,0.5299999713897705,0.8957605957984924,0.2789093255996704
224,3,tanh,adam,0.0003,0.1,0.0001,1563,COMPLETED,0.8807136416435242,0.7339901328086853,0.49666666984558105,0.8977556228637695,0.3210740387439728
192,2,tanh,rmsprop,0.0003,0.2,1e-05,1935,COMPLETED,0.8807047605514526,0.7379679083824158,0.46000000834465027,0.8947631120681763,0.27822837233543396
128,2,tanh,adam,0.001,0.2,0.0,0513,COMPLETED,0.8806842565536499,0.713004469871521,0.5299999713897705,0.8977556228637695,0.2749868631362915
96,4,relu,rmsprop,0.0003,0.0,1e-05,1880,COMPLETED,0.8806647062301636,0.7067307829856873,0.49000000953674316,0.8932668566703796,0.2761988639831543
208,1,elu,rmsprop,0.001,0.2,0.0,1574,COMPLETED,0.880652904510498,0.7276995182037354,0.5166666507720947,0.8987531065940857,0.271811306476593
16,2,elu,adam,0.001,0.1,1e-06,1696,COMPLETED,0.8806520104408264,0.7260273694992065,0.5299999713897705,0.8997506499290466,0.27759096026420593
176,4,elu,adam,0.0003,0.1,0.0001,1693,COMPLETED,0.8806451559066772,0.7123894095420837,0.5366666913032532,0.8982543349266052,0.32878339290618896
16,3,elu,adam,0.001,0.30000000000000004,1e-06,0123,COMPLETED,0.8806451559066772,0.7272727489471436,0.5333333611488342,0.9002493619918823,0.2725026607513428
176,3,tanh,rmsprop,0.0003,0.2,0.0,1617,COMPLETED,0.8806402683258057,0.7379679083824158,0.46000000834465027,0.8947631120681763,0.2745305597782135
224,2,relu,adam,0.0003,0.0,0.0,0386,COMPLETED,0.8806363344192505,0.7053942084312439,0.5666666626930237,0.8997506499290466,0.28000709414482117
96,2,relu,adam,0.001,0.2,0.001,1602,COMPLETED,0.8806256055831909,0.7268518805503845,0.5233333110809326,0.8992518782615662,0.31475260853767395
144,3,relu,adam,0.0003,0.1,0.001,1377,COMPLETED,0.8806217312812805,0.7213114500045776,0.5866666436195374,0.9042394161224365,0.3562813997268677
160,1,relu,adam,0.001,0.1,0.0,0653,COMPLETED,0.8806197643280029,0.7272727489471436,0.5333333611488342,0.9002493619918823,0.2803577184677124
240,2,relu,rmsprop,0.0003,0.0,0.0001,0823,COMPLETED,0.8806197643280029,0.7156398296356201,0.503333330154419,0.8957605957984924,0.31037425994873047
256,2,tanh,adam,0.001,0.30000000000000004,0.0,1756,COMPLETED,0.8806188106536865,0.7056276798248291,0.5433333516120911,0.8977556228637695,0.279620885848999
48,2,tanh,adam,0.003,0.30000000000000004,0.0,1646,COMPLETED,0.8806148767471313,0.7241379022598267,0.49000000953674316,0.8957605957984924,0.27147310972213745
112,1,relu,adam,0.003,0.30000000000000004,0.0001,0325,COMPLETED,0.8806148767471313,0.7293577790260315,0.5299999713897705,0.9002493619918823,0.29310399293899536
176,3,tanh,adam,0.003,0.4,1e-06,0644,COMPLETED,0.8806060552597046,0.7350000143051147,0.49000000953674316,0.8972568511962891,0.269733726978302
64,3,tanh,adam,0.0003,0.0,0.001,0450,COMPLETED,0.880601167678833,0.7333333492279053,0.5133333206176758,0.8992518782615662,0.33345863223075867
144,1,elu,adam,0.0003,0.0,1e-06,0901,COMPLETED,0.8805737495422363,0.7307692170143127,0.5066666603088379,0.8982543349266052,0.28030791878700256
144,3,relu,adam,0.0003,0.0,0.001,0063,COMPLETED,0.8805630207061768,0.7227272987365723,0.5299999713897705,0.8992518782615662,0.4690244495868683
80,2,relu,adam,0.001,0.2,0.0,0778,COMPLETED,0.88055819272995,0.7264150977134705,0.5133333206176758,0.8982543349266052,0.2791127562522888
64,1,tanh,adam,0.0003,0.2,1e-06,1750,COMPLETED,0.8805493116378784,0.7188940048217773,0.5199999809265137,0.8977556228637695,0.2747661769390106
208,3,tanh,rmsprop,0.003,0.30000000000000004,0.0001,1837,COMPLETED,0.8805435299873352,0.720812201499939,0.47333332896232605,0.8937655687332153,0.3042950928211212
176,3,relu,adam,0.0003,0.1,0.0001,0873,COMPLETED,0.8805200457572937,0.7028112411499023,0.5833333134651184,0.9007481336593628,0.3181854784488678
224,2,tanh,rmsprop,0.003,0.4,1e-05,1381,COMPLETED,0.8805102109909058,0.7415730357170105,0.4399999976158142,0.8932668566703796,0.2862987220287323
112,1,elu,adam,0.0003,0.0,0.0,1711,COMPLETED,0.8805092573165894,0.7342995405197144,0.5066666603088379,0.8987531065940857,0.2843550145626068
32,1,elu,rmsprop,0.003,0.1,0.001,0175,COMPLETED,0.8804770708084106,0.7346938848495483,0.47999998927116394,0.8962593674659729,0.29162752628326416
48,1,elu,adam,0.003,0.4,1e-05,1700,COMPLETED,0.8804711103439331,0.7246376872062683,0.5,0.8967580795288086,0.2772248387336731
192,1,tanh,adam,0.003,0.4,0.0001,1598,COMPLETED,0.8804643154144287,0.739130437374115,0.5099999904632568,0.8997506499290466,0.29344233870506287
112,2,relu,adam,0.003,0.1,1e-06,0776,COMPLETED,0.8804575204849243,0.7276995182037354,0.5166666507720947,0.8987531065940857,0.2908625900745392
240,1,relu,adam,0.001,0.1,0.001,1419,COMPLETED,0.8804526329040527,0.7431192398071289,0.5400000214576721,0.9032418727874756,0.29581576585769653
80,2,tanh,adam,0.003,0.1,0.0,0459,COMPLETED,0.8804506063461304,0.7263681888580322,0.4866666793823242,0.8957605957984924,0.2742781341075897
96,1,relu,adam,0.003,0.30000000000000004,0.0001,0455,COMPLETED,0.8804506063461304,0.738095223903656,0.5166666507720947,0.9002493619918823,0.2876249849796295
176,4,relu,rmsprop,0.001,0.2,1e-05,0329,COMPLETED,0.8804301023483276,0.7393617033958435,0.4633333384990692,0.895261824131012,0.2858380675315857
16,4,elu,adam,0.0003,0.0,0.001,0366,COMPLETED,0.8804262280464172,0.7239819169044495,0.5333333611488342,0.8997506499290466,0.29883211851119995
48,3,elu,adam,0.0003,0.4,0.0001,0408,COMPLETED,0.8804163932800293,0.7041666507720947,0.5633333325386047,0.8992518782615662,0.280754417181015
128,2,elu,adam,0.0003,0.0,1e-05,1773,COMPLETED,0.8803978562355042,0.7260869741439819,0.5566666722297668,0.9022443890571594,0.2794314920902252
96,1,tanh,rmsprop,0.0003,0.30000000000000004,0.0,1982,COMPLETED,0.8803842067718506,0.6830357313156128,0.5099999904632568,0.8912718296051025,0.2739390432834625
48,4,relu,rmsprop,0.01,0.1,1e-05,0036,COMPLETED,0.8803842067718506,0.8474576473236084,0.1666666716337204,0.8708229660987854,0.3212888240814209
208,3,tanh,rmsprop,0.003,0.4,0.0,0014,COMPLETED,0.8803733587265015,0.6968325972557068,0.5133333206176758,0.8937655687332153,0.2703898549079895
240,3,tanh,rmsprop,0.0003,0.4,1e-06,0948,COMPLETED,0.8803607225418091,0.7009803652763367,0.476666659116745,0.8912718296051025,0.2791502773761749
208,2,elu,adam,0.0003,0.0,1e-05,0217,COMPLETED,0.880332350730896,0.7333333492279053,0.550000011920929,0.9027431607246399,0.280543714761734
64,2,tanh,adam,0.001,0.30000000000000004,1e-05,1205,COMPLETED,0.8803000450134277,0.7184466123580933,0.4933333396911621,0.895261824131012,0.27415555715560913
240,4,tanh,adam,0.003,0.4,1e-05,1494,COMPLETED,0.8802961707115173,0.7798742055892944,0.41333332657814026,0.8947631120681763,0.29660511016845703
16,1,elu,adam,0.01,0.30000000000000004,0.0,0856,COMPLETED,0.8802883625030518,0.7567567825317383,0.46666666865348816,0.8977556228637695,0.2894916534423828
64,1,relu,adam,0.003,0.4,1e-05,1898,COMPLETED,0.8802873492240906,0.7330096960067749,0.503333330154419,0.8982543349266052,0.28226011991500854
128,3,elu,adam,0.0003,0.0,0.001,1914,COMPLETED,0.8802658915519714,0.7351598143577576,0.5366666913032532,0.901745617389679,0.3062191605567932
96,1,relu,adam,0.001,0.1,0.0,1288,COMPLETED,0.880256175994873,0.7254902124404907,0.4933333396911621,0.8962593674659729,0.28091487288475037
80,4,relu,adam,0.0003,0.4,1e-05,0635,COMPLETED,0.8802502155303955,0.7081711888313293,0.6066666841506958,0.903740644454956,0.28218358755111694
160,1,elu,rmsprop,0.001,0.1,1e-05,0012,COMPLETED,0.8802472949028015,0.7255814075469971,0.5199999809265137,0.8987531065940857,0.27763059735298157
208,2,elu,rmsprop,0.0003,0.30000000000000004,1e-05,1191,COMPLETED,0.8802453875541687,0.7309644818305969,0.47999998927116394,0.8957605957984924,0.2776678204536438
64,3,elu,rmsprop,0.0003,0.30000000000000004,0.0001,1819,COMPLETED,0.8802453279495239,0.7004608511924744,0.5066666603088379,0.8937655687332153,0.29169413447380066
160,4,tanh,adam,0.0003,0.2,1e-06,1732,COMPLETED,0.8802395462989807,0.7101449370384216,0.49000000953674316,0.8937655687332153,0.2752922773361206
96,2,elu,rmsprop,0.001,0.4,0.0001,1874,COMPLETED,0.880220890045166,0.7384615540504456,0.47999998927116394,0.8967580795288086,0.2936684191226959
48,1,tanh,rmsprop,0.01,0.1,0.0,1078,COMPLETED,0.8802111744880676,0.7303370833396912,0.4333333373069763,0.8912718296051025,0.2735961079597473
128,3,tanh,adam,0.001,0.1,0.0,1568,COMPLETED,0.8802043199539185,0.7422680258750916,0.47999998927116394,0.8972568511962891,0.2725689113140106
144,1,elu,adam,0.003,0.4,0.0,1913,COMPLETED,0.880203366279602,0.7196261882781982,0.5133333206176758,0.8972568511962891,0.289423406124115
48,4,elu,adam,0.003,0.30000000000000004,0.0,1237,COMPLETED,0.8802003860473633,0.7089201807975769,0.503333330154419,0.8947631120681763,0.2794681787490845
160,2,tanh,adam,0.0003,0.4,1e-06,1387,COMPLETED,0.8801964521408081,0.7281553149223328,0.5,0.8972568511962891,0.277236670255661
48,3,elu,adam,0.0003,0.30000000000000004,0.0001,0094,COMPLETED,0.8801808953285217,0.7168141603469849,0.5400000214576721,0.8992518782615662,0.2831633687019348
48,3,tanh,rmsprop,0.001,0.30000000000000004,1e-06,0598,COMPLETED,0.880172073841095,0.7136563658714294,0.5400000214576721,0.8987531065940857,0.2729572057723999
112,1,tanh,adam,0.0003,0.30000000000000004,0.0,1974,COMPLETED,0.8801515102386475,0.7281553149223328,0.5,0.8972568511962891,0.27421504259109497
208,4,relu,rmsprop,0.0003,0.0,0.0,1061,COMPLETED,0.8801496028900146,0.7400000095367432,0.4933333396911621,0.8982543349266052,0.2697789669036865
192,1,relu,adam,0.003,0.1,0.0001,0581,COMPLETED,0.8801397681236267,0.7288888692855835,0.54666668176651,0.901745617389679,0.2987348139286041
16,1,elu,rmsprop,0.001,0.4,0.0001,1625,COMPLETED,0.8801075220108032,0.7044335007667542,0.476666659116745,0.891770601272583,0.29383328557014465
208,1,tanh,rmsprop,0.001,0.2,0.0,1663,COMPLETED,0.8801007270812988,0.712195098400116,0.4866666793823242,0.8937655687332153,0.2714250385761261
208,3,relu,adam,0.001,0.4,0.0001,0352,COMPLETED,0.8800713419914246,0.7136563658714294,0.5400000214576721,0.8987531065940857,0.3131610155105591
160,1,tanh,adam,0.003,0.1,0.001,0632,COMPLETED,0.8800665140151978,0.7345971465110779,0.5166666507720947,0.8997506499290466,0.28831204771995544
192,1,relu,rmsprop,0.001,0.4,0.0001,0682,COMPLETED,0.8800615668296814,0.7307692170143127,0.5066666603088379,0.8982543349266052,0.31595298647880554
240,3,tanh,adam,0.001,0.4,1e-06,0659,COMPLETED,0.8800498247146606,0.6982758641242981,0.5400000214576721,0.8962593674659729,0.27438706159591675
160,2,tanh,rmsprop,0.001,0.1,1e-06,0444,COMPLETED,0.8800479173660278,0.773809552192688,0.4333333373069763,0.8962593674659729,0.2743367850780487
80,2,tanh,rmsprop,0.003,0.1,1e-06,1585,COMPLETED,0.8800254464149475,0.7431694269180298,0.4533333480358124,0.8947631120681763,0.27302223443984985
64,2,tanh,rmsprop,0.003,0.2,1e-05,1449,COMPLETED,0.8800225257873535,0.7344632744789124,0.4333333373069763,0.891770601272583,0.27464377880096436
160,4,tanh,adam,0.001,0.30000000000000004,1e-05,1658,COMPLETED,0.8799999952316284,0.7219731211662292,0.5366666913032532,0.8997506499290466,0.27825844287872314
48,4,tanh,rmsprop,0.003,0.1,1e-05,0029,COMPLETED,0.8799892663955688,0.742514967918396,0.41333332657814026,0.8907730579376221,0.280622661113739
240,1,relu,rmsprop,0.001,0.2,0.0,0116,COMPLETED,0.8799697160720825,0.71100914478302,0.5166666507720947,0.8962593674659729,0.27265283465385437
80,4,elu,rmsprop,0.001,0.4,0.0001,0259,COMPLETED,0.8799697160720825,0.7365853786468506,0.503333330154419,0.8987531065940857,0.2983666956424713
128,1,tanh,rmsprop,0.0003,0.2,0.0,0291,COMPLETED,0.8799638748168945,0.7027027010917664,0.5199999809265137,0.895261824131012,0.2735411822795868
208,4,tanh,rmsprop,0.001,0.30000000000000004,1e-05,1116,COMPLETED,0.8799619078636169,0.737864077091217,0.5066666603088379,0.8992518782615662,0.2819494605064392
64,3,relu,adam,0.001,0.30000000000000004,1e-06,1180,COMPLETED,0.8799481391906738,0.7149321436882019,0.5266666412353516,0.8977556228637695,0.2761279046535492
160,3,elu,adam,0.001,0.4,1e-06,0510,COMPLETED,0.8799334764480591,0.7424242496490479,0.49000000953674316,0.8982543349266052,0.27824631333351135
32,4,relu,adam,0.0003,0.0,1e-06,1528,COMPLETED,0.8799306154251099,0.7058823704719543,0.5199999809265137,0.8957605957984924,0.27689117193222046
64,1,relu,adam,0.0003,0.0,0.0001,0449,COMPLETED,0.8799179196357727,0.7219731211662292,0.5366666913032532,0.8997506499290466,0.28429046273231506
256,3,relu,adam,0.001,0.1,0.0,1119,COMPLETED,0.8799149394035339,0.7161571979522705,0.54666668176651,0.8997506499290466,0.28414931893348694
192,2,tanh,adam,0.0003,0.1,0.0001,0720,COMPLETED,0.8798983097076416,0.7276995182037354,0.5166666507720947,0.8987531065940857,0.3048120141029358
128,1,tanh,adam,0.001,0.2,1e-06,1671,COMPLETED,0.8798983097076416,0.7305936217308044,0.5333333611488342,0.9007481336593628,0.2786930501461029
32,4,relu,adam,0.001,0.4,1e-06,1945,COMPLETED,0.8798973560333252,0.6848248839378357,0.5866666436195374,0.8977556228637695,0.3038337826728821
192,2,tanh,adam,0.0003,0.1,0.0,1000,COMPLETED,0.8798964023590088,0.7207207083702087,0.5333333611488342,0.8992518782615662,0.2768073081970215
240,3,relu,adam,0.001,0.30000000000000004,1e-05,0218,COMPLETED,0.879887580871582,0.7030567526817322,0.5366666913032532,0.8967580795288086,0.28651952743530273
48,1,tanh,adam,0.001,0.2,1e-06,0425,COMPLETED,0.8798855543136597,0.7156398296356201,0.503333330154419,0.8957605957984924,0.2742045521736145
112,1,relu,rmsprop,0.0003,0.2,1e-05,0492,COMPLETED,0.8798660635948181,0.7068965435028076,0.54666668176651,0.8982543349266052,0.2857152223587036
240,3,relu,rmsprop,0.0003,0.2,0.001,1737,COMPLETED,0.8798642158508301,0.7342995405197144,0.5066666603088379,0.8987531065940857,0.3374952971935272
160,3,elu,rmsprop,0.001,0.2,1e-05,1146,COMPLETED,0.8798552751541138,0.7861635088920593,0.4166666567325592,0.8957605957984924,0.2815682888031006
96,1,relu,rmsprop,0.003,0.2,0.0001,1531,COMPLETED,0.8798465728759766,0.7424242496490479,0.49000000953674316,0.8982543349266052,0.31663984060287476
32,3,tanh,adam,0.001,0.1,1e-05,0171,COMPLETED,0.879840612411499,0.6991525292396545,0.550000011920929,0.8972568511962891,0.2775568664073944
224,4,tanh,rmsprop,0.0003,0.1,0.0,0339,COMPLETED,0.8798269629478455,0.7529411911964417,0.4266666769981384,0.8932668566703796,0.2757602334022522
112,2,relu,rmsprop,0.0003,0.2,0.001,0890,COMPLETED,0.879826009273529,0.7155963182449341,0.5199999809265137,0.8972568511962891,0.3220781981945038
112,1,tanh,rmsprop,0.003,0.30000000000000004,0.0001,0970,COMPLETED,0.8798123002052307,0.7352941036224365,0.5,0.8982543349266052,0.2884163558483124
96,3,relu,adam,0.001,0.2,1e-05,0163,COMPLETED,0.8797898292541504,0.7363636493682861,0.5400000214576721,0.9022443890571594,0.28095337748527527
64,3,relu,adam,0.003,0.30000000000000004,1e-06,1232,COMPLETED,0.8797722458839417,0.7028112411499023,0.5833333134651184,0.9007481336593628,0.27940306067466736
240,4,elu,adam,0.0003,0.30000000000000004,0.0001,0588,COMPLETED,0.8797721862792969,0.7020407915115356,0.5733333230018616,0.8997506499290466,0.34207430481910706
80,4,elu,rmsprop,0.01,0.0,1e-06,1893,COMPLETED,0.8797487616539001,0.800000011920929,0.3466666638851166,0.8892768025398254,0.285196453332901
256,2,elu,adam,0.003,0.1,0.001,0915,COMPLETED,0.8797399401664734,0.7272727489471436,0.5333333611488342,0.9002493619918823,0.3013980984687805
144,1,elu,rmsprop,0.001,0.30000000000000004,0.0001,1844,COMPLETED,0.8797272443771362,0.7135922312736511,0.49000000953674316,0.8942643404006958,0.2967616319656372
176,3,elu,adam,0.0003,0.1,1e-06,1087,COMPLETED,0.8797252178192139,0.7236841917037964,0.550000011920929,0.9012469053268433,0.2743813097476959
208,4,relu,rmsprop,0.0003,0.2,0.001,1017,COMPLETED,0.8797223567962646,0.7169811129570007,0.5066666603088379,0.8962593674659729,0.34101957082748413
80,4,relu,adam,0.003,0.1,0.0001,1101,COMPLETED,0.8797155618667603,0.7008928656578064,0.5233333110809326,0.895261824131012,0.2946256399154663
224,3,tanh,rmsprop,0.01,0.30000000000000004,0.0,0392,COMPLETED,0.8797087073326111,0.769784152507782,0.3566666543483734,0.8877805471420288,0.28693026304244995
32,2,relu,adam,0.0003,0.4,1e-05,0195,COMPLETED,0.8797047734260559,0.7170731425285339,0.49000000953674316,0.8947631120681763,0.27964964509010315
16,2,tanh,rmsprop,0.003,0.30000000000000004,0.0,1778,COMPLETED,0.8796949982643127,0.7047619223594666,0.4933333396911621,0.8932668566703796,0.27111950516700745
208,2,tanh,adam,0.001,0.1,1e-06,0711,COMPLETED,0.8796920776367188,0.7095237970352173,0.49666666984558105,0.8942643404006958,0.2795793414115906
192,3,relu,rmsprop,0.0003,0.1,0.001,0995,COMPLETED,0.87968909740448,0.7289719581604004,0.5199999809265137,0.8992518782615662,0.36338043212890625
160,1,tanh,adam,0.003,0.2,0.0001,0696,COMPLETED,0.8796685934066772,0.7414634227752686,0.5066666603088379,0.8997506499290466,0.288266122341156
224,2,tanh,adam,0.0003,0.2,1e-05,0180,COMPLETED,0.8796666860580444,0.7313432693481445,0.49000000953674316,0.8967580795288086,0.2801200747489929
64,4,relu,adam,0.003,0.1,1e-06,1948,COMPLETED,0.8796627521514893,0.6995884776115417,0.5666666626930237,0.8987531065940857,0.27725210785865784
32,1,relu,rmsprop,0.001,0.1,0.0001,1167,COMPLETED,0.8796627521514893,0.7102803587913513,0.5066666603088379,0.895261824131012,0.2853454649448395
64,2,elu,rmsprop,0.0003,0.2,0.0,0640,COMPLETED,0.8796588182449341,0.7023255825042725,0.503333330154419,0.8937655687332153,0.275120347738266
112,1,relu,rmsprop,0.003,0.30000000000000004,1e-05,1530,COMPLETED,0.8796510696411133,0.7272727489471436,0.47999998927116394,0.895261824131012,0.2812839150428772
96,4,tanh,rmsprop,0.001,0.30000000000000004,0.0,1797,COMPLETED,0.8796392679214478,0.7042253613471985,0.5,0.8937655687332153,0.2721042037010193
128,2,tanh,rmsprop,0.0003,0.2,1e-05,1090,COMPLETED,0.8796392679214478,0.7164948582649231,0.4633333384990692,0.8922693133354187,0.27643805742263794
224,1,elu,adam,0.001,0.4,0.0001,0928,COMPLETED,0.8796324729919434,0.7300000190734863,0.4866666793823242,0.8962593674659729,0.2889709174633026
80,1,relu,rmsprop,0.0003,0.4,0.001,0359,COMPLETED,0.8796275854110718,0.733031690120697,0.5400000214576721,0.901745617389679,0.31821081042289734
192,3,relu,adam,0.003,0.4,0.0,1035,COMPLETED,0.8796265721321106,0.7473118305206299,0.4633333384990692,0.8962593674659729,0.2855829894542694
176,2,tanh,rmsprop,0.001,0.2,1e-05,1071,COMPLETED,0.879621684551239,0.7643678188323975,0.44333332777023315,0.8962593674659729,0.27894142270088196
64,4,elu,adam,0.003,0.4,1e-06,0146,COMPLETED,0.8796089887619019,0.7180616855621338,0.5433333516120911,0.8997506499290466,0.2714863717556
240,1,relu,adam,0.0003,0.1,1e-06,0560,COMPLETED,0.8796061277389526,0.7251184582710266,0.5099999904632568,0.8977556228637695,0.27709633111953735
64,1,tanh,rmsprop,0.003,0.30000000000000004,1e-05,0568,COMPLETED,0.8796021938323975,0.7195767164230347,0.4533333480358124,0.891770601272583,0.2776899039745331
112,1,relu,rmsprop,0.003,0.1,0.0001,0129,COMPLETED,0.8795982599258423,0.7333333492279053,0.5133333206176758,0.8992518782615662,0.2985416054725647
144,2,relu,adam,0.001,0.1,0.0,1438,COMPLETED,0.8795973062515259,0.7191489338874817,0.5633333325386047,0.901745617389679,0.2895337641239166
144,2,tanh,adam,0.0003,0.4,1e-05,1849,COMPLETED,0.8795914053916931,0.7149532437324524,0.5099999904632568,0.8962593674659729,0.27804845571517944
160,1,relu,adam,0.003,0.30000000000000004,0.0001,0952,COMPLETED,0.8795884847640991,0.729613721370697,0.5666666626930237,0.903740644454956,0.2937520146369934
144,1,relu,rmsprop,0.001,0.2,0.001,1217,COMPLETED,0.8795855641365051,0.7320573925971985,0.5099999904632568,0.8987531065940857,0.32439109683036804
16,1,relu,rmsprop,0.003,0.2,0.0001,0430,COMPLETED,0.8795815706253052,0.7412935495376587,0.49666666984558105,0.8987531065940857,0.2865953743457794
224,4,elu,adam,0.001,0.4,0.0,0041,COMPLETED,0.8795630931854248,0.7088607549667358,0.5600000023841858,0.8997506499290466,0.27184760570526123
176,1,tanh,rmsprop,0.003,0.4,1e-05,0688,COMPLETED,0.8795620799064636,0.74301677942276,0.44333332777023315,0.8937655687332153,0.28015202283859253
