CentreName,LearnerCode,BookingType,LeadSource,DiscountType,Gender,Age,Nationality,CourseLevel,academic_stage,subject_cluster,delivery_variant,IsFirstIntake,CompletedCourse,dropout,progression_degree_level,ProgressionUniversity
UK_SE_02,6935760717,Agent,Standard Agent Booking,,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,5202164295,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7266719733,Direct,Digital (Web),,Male,23,Nigerian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,7432391983,Agent,Standard Agent Booking,Scholarships Discount,Male,26,Bangladeshi,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,3673957734,Agent,Sponsor,Other Scholarships / Bursaries,Male,23,Kenyan,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,3071680825,Direct,Digital (Web),,Female,22,Sudanese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,8491774599,Agent,Sponsor,,Female,25,Kenyan,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9903510561,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,3523972080,Agent,Standard Agent Booking,,Male,25,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,1942199257,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,196116269,Agent,Standard Agent Booking,,Female,27,Europe_Other,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4672696312,Agent,Standard Agent Booking,Bursary,Male,25,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,1615427689,Direct,Digital (Web),Other Scholarships / Bursaries,Male,23,South African,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,9950625520,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,28,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,5626839128,Agent,Standard Agent Booking,,Female,24,Indian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,8052744175,Direct,Digital (Web),,Female,26,Saudi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,4754509,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6990536820,Agent,Standard Agent Booking,Bursary,Male,24,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1968921648,Direct,Digital (Web),,Female,28,South African,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,700730351,Direct,Digital (Web),Other Scholarships / Bursaries,Female,27,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,3030925723,Direct,Digital (Web),Other Scholarships / Bursaries,Female,25,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,5646610817,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,30,Bangladeshi,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7610748670,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,29,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1946126208,Agent,Standard Agent Booking,,Female,23,Mexican,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,2741343337,Agent,Standard Agent Booking,,Female,22,Vietnamese,Foundation,International Foundation Year,Humanities,standard,False,No,1,BA,UK_SE_02
UK_SE_02,7812146301,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,37,Bangladeshi,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,1952182830,Agent,Standard Agent Booking,,Male,23,Iranian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,8583024643,Agent,Standard Agent Booking,,Female,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9246886614,Direct,Digital (Web),Bursary,Male,25,Emirati,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,9340434804,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,25,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6016565457,Direct,Digital (Web),,Male,23,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4649231644,Agent,Standard Agent Booking,,Male,26,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7846332130,Agent,Standard Agent Booking,,Male,29,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,713998604,Agent,Standard Agent Booking,,Female,24,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,5743272344,Agent,Standard Agent Booking,,Male,28,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,LLB,UK_SE_02
UK_SE_02,6026978022,Agent,Standard Agent Booking,Bursary,Male,26,Sri Lankan,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,7666159598,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6887741255,Agent,Standard Agent Booking,,Male,25,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,9325091536,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Lebanese,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,2933075410,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,3955650842,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,30,Algerian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,7425073001,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,7640645731,Agent,Standard Agent Booking,,Male,25,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,9963904080,Agent,Standard Agent Booking,,Male,25,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6012669536,Agent,Standard Agent Booking,Bursary,Female,22,Lebanese,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,4301058288,Direct,Digital (Web),Other Scholarships / Bursaries,Male,23,Russian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,5932620646,Agent,Standard Agent Booking,,Female,28,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1690286916,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,24,American,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,2235807156,Agent,Standard Agent Booking,,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,5749659873,Agent,Standard Agent Booking,,Female,24,Indian,Foundation,International Foundation Year,Humanities,standard,False,No,1,BA,UK_SE_02
UK_SE_02,3074905883,Agent,Standard Agent Booking,,Male,26,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6367740602,Agent,Standard Agent Booking,,Male,25,South_Asia_Other,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,105840736,Agent,Standard Agent Booking,,Male,31,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,99864833,Agent,Standard Agent Booking,,Male,23,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1454036123,Agent,Standard Agent Booking,,Male,23,Emirati,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6561776562,Direct,Digital (Web),,Male,39,Americas_Other,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MA,UK_SE_02
UK_SE_02,4584880421,Agent,Standard Agent Booking,Bursary,Male,26,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,300196046,Agent,Standard Agent Booking,Bursary,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4582996329,Direct,Digital (Web),,Male,26,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,947790510,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,25,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,5338719140,Agent,Standard Agent Booking,,Female,29,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1960208038,Agent,Standard Agent Booking,,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6298393407,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4769299731,Direct,Digital (Web),,Female,24,American,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,31273956,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,27,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,3457601526,Direct,Referrals,,Female,27,Africa_Other,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,5702440131,Direct,Digital (Web),Other Scholarships / Bursaries,Female,22,Nigerian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1470169353,Agent,Standard Agent Booking,Bursary,Female,25,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,341438707,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,27,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1432315044,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7556421145,Agent,Standard Agent Booking,,Male,25,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,5258478721,Agent,Standard Agent Booking,,Male,25,Sri Lankan,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,87508076,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,24,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,8986139571,Agent,Standard Agent Booking,,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,856343668,Agent,Standard Agent Booking,,Female,23,Nigerian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4660753384,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,29,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,262641053,Direct,Referrals,,Female,24,British,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,1574076794,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,25,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1952961386,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,31,Bangladeshi,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,1278163184,Agent,Standard Agent Booking,,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BEng,UK_SE_02
UK_SE_02,1460116668,Direct,Digital (Web),,Male,24,Lebanese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,2289510670,Agent,Standard Agent Booking,Bursary,Male,25,Sri Lankan,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4981590889,Agent,Standard Agent Booking,,Male,23,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,545079320,Agent,Standard Agent Booking,Discount - Promotional Offer,Male,25,Lebanese,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BA,UK_SE_02
UK_SE_02,9286992494,Agent,Standard Agent Booking,,Male,26,Bangladeshi,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,4204224007,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,33,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1588148297,Agent,Standard Agent Booking,,Male,33,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,9770157026,Agent,Standard Agent Booking,Scholarships Discount,Male,24,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,4092868882,Agent,Standard Agent Booking,,Male,28,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,6789751643,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,3562674664,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,5550265854,Agent,Standard Agent Booking,,Female,25,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,3893133654,Agent,Standard Agent Booking,,Male,28,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,4662670807,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,2819617104,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,6709066871,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,30,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9515171086,Agent,Standard Agent Booking,,Female,32,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,5638673825,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,27,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,5932464607,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,28,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,2485187135,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,25,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,8437016960,Agent,Standard Agent Booking,,Male,24,Kuwaiti,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,570731724,Direct,Digital (Web),,Female,28,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,MPHARM,UK_SE_02
UK_SE_02,6899362985,Agent,Standard Agent Booking,Bursary,Female,30,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,9528013095,Agent,Standard Agent Booking,Bursary,Male,25,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9623379885,Agent,Standard Agent Booking,Bursary,Male,29,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,9913400847,Agent,Standard Agent Booking,Bursary,Male,24,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1993084672,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,3489758843,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,33,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,3304014607,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,28,Bangladeshi,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,3078383554,Agent,Standard Agent Booking,,Male,24,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,3039770126,Direct,Sponsor,,Female,29,Bahraini,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,3495953978,Agent,Standard Agent Booking,Bursary,Male,28,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9734335377,Agent,Standard Agent Booking,Bursary,Male,25,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7220999420,Agent,Standard Agent Booking,,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,4571113034,Agent,Standard Agent Booking,,Male,27,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,5927290264,Agent,Standard Agent Booking,,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,5013044995,Agent,Standard Agent Booking,,Male,26,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,2557257254,Agent,Standard Agent Booking,Bursary,Male,25,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7861947385,Agent,Standard Agent Booking,Scholarships Discount,Male,31,Bangladeshi,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,3940557724,Agent,Standard Agent Booking,,Female,25,Iranian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1454494287,Agent,Standard Agent Booking,,Female,30,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,4379551436,Agent,Standard Agent Booking,Bursary,Female,34,Indian,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4449963877,Agent,Standard Agent Booking,Bursary,Female,24,Iranian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,9466973672,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1409674484,Agent,Standard Agent Booking,Bursary,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4265349890,Agent,Standard Agent Booking,,Male,30,Bangladeshi,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,2787049960,Agent,Standard Agent Booking,,Male,28,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,1651618709,Agent,Standard Agent Booking,Bursary,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7819126101,Direct,Digital (Web),Other Scholarships / Bursaries,Female,26,American,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,8469782109,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,27,Algerian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,1191846934,Agent,Standard Agent Booking,Scholarships Discount,Male,24,Nepalese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7759849508,Agent,Standard Agent Booking,Bursary,Male,23,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,5338856660,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,29,Pakistani,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,4342900642,Agent,Sponsor,,Male,24,Saudi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9181312684,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,28,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SE_02
UK_SE_02,1743079546,Direct,Digital (Web),,Male,29,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_SE_02
UK_SE_02,1266847429,Direct,Digital (Web),,Male,30,Iraqi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,979651712,Agent,Standard Agent Booking,,Male,24,Pakistani,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,3437548912,Direct,Digital (Web),Other Scholarships / Bursaries,Female,22,Emirati,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,LLB,UK_SE_02
UK_SE_02,1238197693,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,1805987514,Agent,Standard Agent Booking,Scholarships Discount,Male,26,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,2350434296,Agent,Standard Agent Booking,,Male,29,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1286761016,Direct,Digital (Web),Bursary,Male,24,French,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BEng,UK_SE_02
UK_SE_02,8599709287,Agent,Standard Agent Booking,,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,8801472615,Agent,Standard Agent Booking,,Female,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,6241989676,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,7179237354,Agent,Standard Agent Booking,,Male,22,Hong Kong Chinese,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,68634802,Agent,Standard Agent Booking,Bursary,Male,30,Bangladeshi,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6596924386,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,24,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_SE_02
UK_SE_02,6220606872,Agent,Standard Agent Booking,,Female,32,Indian,Foundation,International Foundation Year,Engineering_Combined,standard,False,No,1,BSc,UK_SE_02
UK_SE_02,7777315712,Direct,Digital (Web),Bursary,Female,24,Nigerian,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,9670786689,Agent,Standard Agent Booking,,Male,25,Indian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,BSc,UK_SE_02
UK_SE_02,1659345137,Direct,Digital (Web),,Female,25,French,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,7889431171,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,24,Bangladeshi,Foundation,International Foundation Year,Engineering_Combined,standard,False,Yes,0,BSc,UK_SE_02
UK_SE_02,1622247022,Direct,Digital (Web),,Male,22,Other,Foundation,International Foundation Year,Business_Economics_Finance,standard,False,No,1,BSc,UK_SE_02
