number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,state
1043,0.8842003910068428,2026-03-23 18:03:55.119026,2026-03-23 18:03:55.450493,0 days 00:00:00.331467,0.9715104039034638,0.6633483199207779,0.12831506595147568,8,1.2514099574730493,0.31199727902987334,0.02028331664172292,0.8808741957198177,COMPLETE
1044,0.8858826979472142,2026-03-23 18:03:55.466701,2026-03-23 18:03:55.762948,0 days 00:00:00.296247,0.9870237922163376,2.020720178478557,0.10210759424037075,8,1.080139507294971,0.020260058162154704,0.03721503809279707,0.86673397433475,COMPLETE
1045,0.8860997067448682,2026-03-23 18:03:55.778526,2026-03-23 18:03:56.053080,0 days 00:00:00.274554,0.9658563972254506,1.4837779387328807,0.14161358772394123,8,1.138288009119261,0.5410078550510892,0.01648043265432004,0.8556528148335557,COMPLETE
1046,0.8846304985337243,2026-03-23 18:03:56.068511,2026-03-23 18:03:54.367053,-1 days +23:59:58.298542,0.9796219409339995,1.630604477758821,0.1595366205880307,8,1.351605400695042,0.15217917678884324,0.02382185985038968,0.7648459624590827,COMPLETE
1047,0.8823264907135876,2026-03-23 18:03:54.381997,2026-03-23 18:03:54.682373,0 days 00:00:00.300376,0.8477266803251835,1.7430498395522442,0.11148809544452494,8,1.1865121325497103,0.05178639898117218,0.013646633466818053,0.8335043910816364,COMPLETE
1048,0.8860224828934506,2026-03-23 18:03:54.698835,2026-03-23 18:03:54.987364,0 days 00:00:00.288529,0.9915546961623259,1.8430146417952664,0.13591874814036017,8,1.0516052823209407,0.10240886686364413,0.02930722482741614,0.8416794472459774,COMPLETE
1049,0.8739247311827958,2026-03-23 18:03:55.003493,2026-03-23 18:03:55.290364,0 days 00:00:00.286871,0.9732926281498848,2.1720494799909758,0.12285702319306137,8,1.1165660902645138,8.713494282607654,0.018743666226381593,0.8090120719882148,COMPLETE
1050,0.8852013685239492,2026-03-23 18:03:55.306513,2026-03-23 18:03:55.560454,0 days 00:00:00.253941,0.9847117725877782,1.5364491102828923,0.1500667864281879,8,1.2437622360006317,0.8039866130758149,0.045027489681847686,0.8706757568984408,COMPLETE
1051,0.8844115347018573,2026-03-23 18:03:55.576939,2026-03-23 18:03:55.847774,0 days 00:00:00.270835,0.9624954393122546,1.6726452121139361,0.1168145665320409,8,1.0011507034891458,0.2889270192843479,0.033777945270161695,0.889740677560844,COMPLETE
1052,0.8850459433040079,2026-03-23 18:03:55.871005,2026-03-23 18:03:56.124237,0 days 00:00:00.253232,0.9929571661809945,2.8231324626464676,0.12740378676987626,8,1.1759257433478727,0.03001033597276394,0.02225791292223267,0.8616643237083306,COMPLETE
1053,0.8802717497556207,2026-03-23 18:03:56.140686,2026-03-23 18:03:56.429319,0 days 00:00:00.288633,0.9554102669500085,1.3237386740316304,0.17097589763206167,4,1.085937578731254,0.001529782263436156,0.025267305980488597,0.8501248369533712,COMPLETE
1054,0.883218963831867,2026-03-23 18:03:56.445191,2026-03-23 18:03:56.714750,0 days 00:00:00.269559,0.9995197199129545,1.923136369941136,0.08547754988335196,8,1.5301897730651415,0.07073801818234746,0.11832862080411159,0.8806882314458201,COMPLETE
1055,0.884254154447703,2026-03-23 18:03:56.731619,2026-03-23 18:03:57.049955,0 days 00:00:00.318336,0.7884976961010425,2.0653041988048457,0.10468795413606378,8,1.3082439120186142,0.5471580926304852,0.2585124685356514,0.8993467048061445,COMPLETE
1056,0.886958944281525,2026-03-23 18:03:57.068799,2026-03-23 18:03:57.349788,0 days 00:00:00.280989,0.9777760585032541,2.27926746782856,0.1440111379031114,8,1.044033302155576,0.017224400446836787,0.03582898847694764,0.8581237339866545,COMPLETE
1057,0.8847878787878788,2026-03-23 18:03:57.364967,2026-03-23 18:03:57.632110,0 days 00:00:00.267143,0.9887588193037062,1.785043455137932,0.11239974918476948,6,1.127133642781347,0.0006050290059772214,0.011397513032163959,0.8712984018999029,COMPLETE
1058,0.8842580645161291,2026-03-23 18:03:57.649512,2026-03-23 18:03:57.909122,0 days 00:00:00.259610,0.9688644173128719,1.6018730469262268,0.1600962061711056,8,1.207696398426418,0.2409386081000942,0.0191667748708633,0.8421971956289134,COMPLETE
1059,0.8840273704789834,2026-03-23 18:03:57.926104,2026-03-23 18:03:58.198463,0 days 00:00:00.272359,0.8215584500688807,1.4938297117842798,0.12249539690679781,8,1.1552651052157452,0.13571182014421226,0.030035780458449048,0.7275712318227641,COMPLETE
1060,0.8825376344086021,2026-03-23 18:03:58.214698,2026-03-23 18:03:58.489175,0 days 00:00:00.274477,0.9834116209269896,4.870433205676905,0.13564339859369515,8,1.0444616154818958,0.3465752802631556,0.014546989150060998,0.864843774054116,COMPLETE
1061,0.8857047898338222,2026-03-23 18:03:58.505129,2026-03-23 18:03:58.776070,0 days 00:00:00.270941,0.976254431842676,1.6986780590844486,0.15173286117704457,8,1.0008699738807774,0.957671988361299,0.02681761613383951,0.8501865378376958,COMPLETE
1062,0.8866930596285435,2026-03-23 18:03:58.792007,2026-03-23 18:03:59.074990,0 days 00:00:00.282983,0.9560059348140136,1.8653853132912124,0.1288971475026646,8,1.2616856875183686,0.04307484260542065,0.04060682704835526,0.8754875822267784,COMPLETE
1063,0.8866656891495601,2026-03-23 18:03:59.091462,2026-03-23 18:03:59.388990,0 days 00:00:00.297528,0.9638605616957012,1.9803336683657466,0.09709466378133205,8,1.0810859888915867,0.09660028485766263,0.021511837370052307,0.8252944949428105,COMPLETE
1064,0.8868416422287391,2026-03-23 18:03:59.404551,2026-03-23 18:03:59.698869,0 days 00:00:00.294318,0.9999555565375924,1.4303153104544903,0.10868056319411411,8,1.1292190681234457,0.6269338170778684,0.017713927773821074,0.8588962425517721,COMPLETE
1065,0.8864877810361682,2026-03-23 18:03:59.716307,2026-03-23 18:03:59.988353,0 days 00:00:00.272046,0.9878919078983152,1.5705567928294712,0.11737118272430888,8,1.2045842307480006,0.15849408385657546,0.0323888986024968,0.8873240406713709,COMPLETE
1066,0.8847741935483872,2026-03-23 18:04:00.006260,2026-03-23 18:04:00.255545,0 days 00:00:00.249285,0.972995046372947,1.7449317132664381,0.18641249461512513,8,1.0964998774616284,0.0732599238802023,0.02466312016318499,0.8394349336985718,COMPLETE
1067,0.8781652003910068,2026-03-23 18:04:00.272722,2026-03-23 18:04:00.563126,0 days 00:00:00.290404,0.9924062226967589,1.2871003277727193,0.13940201841868602,8,8.439980106823791,0.38676767118548316,0.016253316347497326,0.8669931241088109,COMPLETE
1068,0.8867331378299119,2026-03-23 18:04:00.579741,2026-03-23 18:04:00.872005,0 days 00:00:00.292264,0.9838401091126848,1.8418466333054104,0.16798877323993733,8,1.3759270516752462,1.3588047199733528,0.03864483576407145,0.8523644111736883,COMPLETE
1069,0.8867057673509284,2026-03-23 18:04:00.887885,2026-03-23 18:04:01.173958,0 days 00:00:00.286073,0.9784819997282516,1.6271860665351077,0.1321655154197369,8,1.168789022856536,0.2318656673975572,0.021189050744445048,0.8764599817798374,COMPLETE
1070,0.8826392961876832,2026-03-23 18:04:01.191333,2026-03-23 18:04:01.472185,0 days 00:00:00.280852,0.9673970739369266,2.124463123786798,0.14405979170887767,8,1.3038827916474918,0.027463182412908623,11.437982672844065,0.8308125570304273,COMPLETE
1071,0.8840420332355817,2026-03-23 18:04:01.487157,2026-03-23 18:04:01.787662,0 days 00:00:00.300505,0.9933653324998173,1.9366497936503437,0.12200446279916297,8,1.0457780439482938,0.048906865647009905,0.02848379195139937,0.8609755600866184,COMPLETE
1072,0.883514173998045,2026-03-23 18:04:01.805094,2026-03-23 18:04:02.093098,0 days 00:00:00.288004,0.9830807106881388,1.413903508277594,0.15458509157778846,8,1.4763269024944368,0.00037142580857157183,0.04659300700976392,0.844343660102071,COMPLETE
1073,0.8851407624633432,2026-03-23 18:04:02.108071,2026-03-23 18:04:02.360929,0 days 00:00:00.252858,0.9554910047290389,2.7193267080683814,0.17883955722376446,8,1.218432171179972,0.014878309705999501,0.026779368488150285,0.8689738275955304,COMPLETE
1074,0.8863186705767352,2026-03-23 18:04:02.376818,2026-03-23 18:04:02.667061,0 days 00:00:00.290243,0.973087934394999,1.758296144097512,0.10941327823896857,8,1.1240976058303864,0.5001630344599272,0.033621052879732785,0.8801553142613827,COMPLETE
1075,0.8763216031280548,2026-03-23 18:04:02.683343,2026-03-23 18:04:02.929435,0 days 00:00:00.246092,0.9647314408120464,1.539649499758447,0.0108171986328598,8,1.0805359892130693,0.19342185193086706,0.019859167615066557,0.8481419191361985,COMPLETE
1076,0.8863440860215054,2026-03-23 18:04:02.943444,2026-03-23 18:04:03.242528,0 days 00:00:00.299084,0.989145356586308,1.630382400982994,0.10134448542170968,8,1.18365039986062,0.0922993130447432,0.01645933951350816,0.8583040158221494,COMPLETE
1077,0.8844398826979472,2026-03-23 18:04:03.259348,2026-03-23 18:04:03.602310,0 days 00:00:00.342962,0.9817175150659376,1.6878004056355844,0.11574649198733945,8,4.5889054269798635,0.34718855340527854,0.012584979233014925,0.8924501978264187,COMPLETE
1078,0.8832033235581623,2026-03-23 18:04:03.618276,2026-03-23 18:04:03.897814,0 days 00:00:00.279538,0.9930257206406632,2.034329275583525,0.12534378927754247,8,1.2898619922792984,1.026526439009249,0.023932184418227108,0.6332654856539813,COMPLETE
1079,0.8834330400782013,2026-03-23 18:04:03.913852,2026-03-23 18:04:04.205394,0 days 00:00:00.291542,0.999886528568694,1.856214478485917,0.16101508625555033,8,3.9082891565511497,0.03364949830631682,0.03770540361928569,0.9043556914284968,COMPLETE
1080,0.8834936461388074,2026-03-23 18:04:04.221325,2026-03-23 18:04:04.517183,0 days 00:00:00.295858,0.9747338268602006,1.4665034891161417,0.09189215203509034,8,1.0407161319402602,0.1295935330381375,0.02800522244655299,0.8663571505391808,COMPLETE
1081,0.8823734115347018,2026-03-23 18:04:04.531956,2026-03-23 18:04:04.797169,0 days 00:00:00.265213,0.9649776522175764,2.2612996272645343,0.13409464849208103,7,1.139329622725761,0.0584171966812946,0.019455979211367578,0.914239965115897,COMPLETE
1082,0.8821368523949169,2026-03-23 18:04:04.812983,2026-03-23 18:04:05.142965,0 days 00:00:00.329982,0.7607900482766441,1.7523140914611595,0.14463459307073154,8,1.2426750419154264,0.6843127875240631,0.0459987617080177,0.8745190226513839,COMPLETE
1083,0.8840606060606062,2026-03-23 18:04:05.159877,2026-03-23 18:04:05.449679,0 days 00:00:00.289802,0.954798796999492,1.566945460909954,0.1189756238172674,8,1.0842991532064787,0.00013356565185784712,0.030547861327670536,0.8541297873582508,COMPLETE
1084,0.8849511241446725,2026-03-23 18:04:05.465115,2026-03-23 18:04:05.778434,0 days 00:00:00.313319,0.9860473339205896,1.9643699893310773,0.12820017883086743,8,1.1659630257303104,0.2694829045033263,0.023069679404874737,0.8374790328188532,COMPLETE
1085,0.8854281524926686,2026-03-23 18:04:05.795242,2026-03-23 18:04:06.105935,0 days 00:00:00.310693,0.9789187099811016,1.6693866667081125,0.10519520191319277,8,1.1196894220595757,0.02144326194460791,0.015063027800159626,0.8850200806840826,COMPLETE
1086,0.8864633431085043,2026-03-23 18:04:06.118964,2026-03-23 18:04:06.428286,0 days 00:00:00.309322,0.9894049966684968,1.356763470978059,0.15257856607242662,8,1.0016940140534223,2.016025938695996,0.03512560914880934,0.8633131411929249,COMPLETE
1087,0.8839970674486803,2026-03-23 18:04:06.443965,2026-03-23 18:04:06.719569,0 days 00:00:00.275604,0.9719841203535146,1.820848577999314,0.1397716322722472,8,1.2103476523210082,0.17092986638551516,0.02198375735329432,0.8522296593184955,COMPLETE
1088,0.8869608993157381,2026-03-23 18:04:06.733553,2026-03-23 18:04:07.082615,0 days 00:00:00.349062,0.9619289065694896,2.088404379791363,0.17031350342603468,8,1.0552123357384857,0.09550917657117507,0.017545624548212447,0.8436687317272897,COMPLETE
1089,0.8835777126099708,2026-03-23 18:04:07.099040,2026-03-23 18:04:07.375533,0 days 00:00:00.276493,0.8904829145943323,2.1863510404797966,0.11189559784082409,8,1.1052760596340323,0.5146406626680722,0.04004728052447158,0.872101988123192,COMPLETE
1090,0.8876207233626587,2026-03-23 18:04:07.392583,2026-03-23 18:04:07.676073,0 days 00:00:00.283490,0.9997736594328492,1.2252117591840759,0.13289779876543006,8,1.2574851864284358,0.056774091736847256,0.026276256989114948,0.8308529873517915,COMPLETE
1091,0.8826588465298142,2026-03-23 18:04:07.692521,2026-03-23 18:04:08.029041,0 days 00:00:00.336520,0.9813647086366308,1.5016095900763147,0.1255536135865179,5,1.3856123188550913,0.35511620757728857,0.03140101559413459,0.8573345137860094,COMPLETE
1092,0.8845767350928642,2026-03-23 18:04:08.045929,2026-03-23 18:04:08.287779,0 days 00:00:00.241850,0.9921885864234706,1.8943822005646982,0.16214615614415354,8,1.1570078352634443,1.9016408624200397e-05,0.01434286719724825,0.8644315477235823,COMPLETE
1093,0.8835542521994135,2026-03-23 18:04:08.304046,2026-03-23 18:04:08.598804,0 days 00:00:00.294758,0.9715361240608797,1.7093226443093101,0.14635671923189328,8,3.288368018640034,0.036014001376952556,0.01947904653968829,0.8796783746792803,COMPLETE
1094,0.8863919843597263,2026-03-23 18:04:08.614955,2026-03-23 18:04:08.909856,0 days 00:00:00.294901,0.9534119149810352,1.6290869670376031,0.10825341177090136,8,1.0012639511839974,0.7616250472340882,0.6385921143888059,0.8456381944110413,COMPLETE
1095,0.8889569892473118,2026-03-23 18:04:08.925630,2026-03-23 18:04:09.193536,0 days 00:00:00.267906,0.9815872033908292,1.7932350603460514,0.11847050229498611,8,1.0549286339019555,0.227855681016649,0.025593719113516523,0.8736212102167552,COMPLETE
1096,0.8870752688172044,2026-03-23 18:04:09.209772,2026-03-23 18:04:09.488830,0 days 00:00:00.279058,0.986686459267729,2.0471699449687173,0.12124419047432651,8,1.0358782651730813,0.22734010633776625,0.023283889346223677,0.8856686924754941,COMPLETE
